Feature_Index	Peak_Index
113	14495
113	14507
113	14508
113	14520
113	14521
113	14531
113	14532
113	14541
113	14542
113	14551
113	14552
113	14559
113	14560
113	14566
113	14567
113	14576
113	14577
113	14584
113	14585
113	14595
113	14596
113	14606
113	14607
113	14617
113	14618
113	14629
113	14630
113	14643
113	14644
113	14657
113	14658
113	14673
113	14674
113	14690
113	14691
113	14706
113	14707
113	14723
113	14724
113	14744
113	14745
113	14766
113	14767
113	14786
113	14787
113	14807
113	14808
113	14829
113	14830
113	14853
113	14854
113	14877
113	14878
113	14900
113	14901
113	14925
113	14926
113	14953
113	14954
113	14978
113	14979
113	15003
113	15004
113	15033
113	15034
113	15062
113	15063
113	15086
114	18689
114	18703
114	18717
114	18735
114	18753
114	18773
114	18811
114	18827
114	18842
115	5319
115	5331
115	5341
115	5357
115	5376
115	5391
115	5407
115	5419
115	5429
115	5439
115	5454
115	5468
115	5489
115	5507
116	16788
116	16789
116	16807
116	16808
116	16826
116	16827
116	16843
116	16844
116	16857
116	16858
116	16869
116	16870
116	16884
116	16885
116	16894
116	16895
116	16904
116	16905
116	16915
116	16916
116	16925
116	16926
116	16934
116	16935
116	16945
116	16946
116	16957
116	16958
116	16971
116	16972
116	16986
116	16987
116	17001
116	17002
116	17014
116	17015
116	17027
116	17028
116	17041
116	17042
116	17061
116	17062
116	17082
116	17083
116	17100
116	17101
116	17111
116	17112
116	17130
116	17131
116	17145
116	17146
116	17160
116	17161
116	17176
116	17177
116	17189
116	17190
116	17204
116	17205
116	17216
116	17230
116	17242
116	17255
117	16947
117	16948
117	16959
117	16960
117	16973
117	16974
117	16988
117	16989
117	17003
117	17004
117	17016
117	17017
117	17029
117	17030
117	17043
117	17044
117	17063
117	17064
117	17084
117	17085
117	17102
117	17113
117	17132
117	17147
117	17162
117	17191
117	17206
117	17217
118	7772
118	7783
118	7794
118	7806
118	7818
118	7830
118	7840
118	7841
118	7854
118	7869
118	7870
118	7887
118	7888
118	7901
118	7902
118	7923
118	7924
118	7945
118	7970
118	8007
118	8035
118	8059
118	8104
119	9612
119	9629
119	9645
119	9646
119	9666
119	9667
119	9683
119	9684
119	9704
119	9705
119	9722
119	9723
119	9740
119	9755
119	9770
120	22755
120	22771
120	22785
120	22799
120	22814
121	1633
121	1652
121	1677
121	1693
121	1701
121	1704
121	1708
121	1725
121	1741
121	1761
121	1792
121	1811
121	1833
121	1857
121	1897
121	1920
121	1943
121	1966
122	8604
122	8633
122	8650
122	8665
122	8683
122	8698
122	8726
122	8744
122	8759
123	27439
123	27461
123	27474
123	27483
123	27511
123	27518
123	27528
124	7796
124	7808
124	7820
124	7832
124	7843
124	7856
124	7872
124	7890
124	7904
124	7926
124	7972
124	8036
125	27519
125	27529
125	27539
125	27540
125	27556
125	27557
125	27575
125	27576
125	27599
125	27600
125	27622
125	27623
125	27639
125	27640
125	27653
125	27654
125	27671
125	27672
125	27685
125	27686
125	27699
125	27700
125	27716
125	27717
125	27735
126	26850
126	26873
126	26899
126	26925
126	26952
126	26979
126	27009
126	27042
126	27071
126	27097
126	27122
126	27149
127	10299
127	10317
127	10340
127	10341
127	10361
127	10362
127	10379
127	10380
127	10403
127	10404
127	10419
127	10420
127	10437
127	10459
127	10460
127	10476
127	10477
127	10500
127	10501
127	10525
127	10526
127	10552
127	10571
127	10594
127	10616
127	10635
127	10655
127	10679
127	10696
127	10716
127	10740
127	10777
127	10795
127	10827
127	10842
128	20699
128	20716
128	20717
128	20738
128	20739
128	20779
128	20780
128	20792
128	20793
128	20806
128	20807
128	20820
128	20821
128	20833
128	20834
128	20850
128	20851
128	20865
128	20866
128	20880
128	20881
128	20897
128	20898
128	20913
128	20914
128	20928
128	20929
128	20943
128	20944
128	20959
128	20960
128	20974
128	20975
128	20989
128	20990
128	21004
128	21005
128	21021
128	21022
128	21039
128	21040
128	21055
128	21056
128	21072
128	21073
128	21088
128	21089
128	21104
129	21847
129	21860
129	21874
129	21875
129	21889
129	21890
129	21903
129	21904
129	21918
129	21919
129	21933
129	21934
129	21948
129	21949
129	21963
129	21964
129	21984
129	21985
129	22007
129	22008
129	22030
129	22031
129	22051
129	22052
129	22073
129	22074
130	12375
130	12389
130	12403
130	12417
130	12429
130	12430
130	12445
130	12446
130	12458
130	12459
130	12475
130	12476
130	12493
130	12494
130	12507
130	12508
130	12522
130	12523
130	12540
130	12541
130	12558
130	12559
130	12573
130	12574
130	12590
130	12591
130	12604
130	12605
130	12624
130	12625
130	12645
130	12646
130	12665
130	12666
130	12686
130	12717
130	12733
130	12752
130	12774
130	12794
130	12813
130	12829
131	17349
131	17363
131	17391
131	17400
131	17408
131	17416
131	17425
131	17434
131	17444
131	17456
131	17471
131	17488
132	5683
132	5703
132	5720
132	5737
132	5753
132	5764
132	5772
132	5787
132	5802
132	5818
132	5834
132	5846
133	20362
133	20374
133	20375
133	20385
133	20386
133	20396
133	20397
133	20409
133	20410
133	20421
133	20422
133	20435
133	20436
133	20447
133	20448
133	20456
133	20457
133	20469
133	20470
133	20483
133	20484
133	20495
133	20496
133	20508
133	20509
133	20523
133	20524
133	20542
133	20543
133	20562
133	20563
133	20582
133	20583
133	20600
133	20601
133	20614
133	20615
133	20633
133	20634
133	20647
133	20648
133	20664
133	20665
133	20681
133	20682
133	20700
133	20701
133	20718
133	20740
134	22094
134	22110
134	22126
134	22127
134	22144
134	22145
134	22160
134	22161
134	22177
134	22178
134	22193
134	22194
134	22206
134	22207
134	22218
134	22219
134	22233
134	22234
134	22246
134	22247
134	22260
134	22261
134	22276
134	22277
134	22295
134	22296
134	22314
134	22315
134	22333
134	22334
134	22352
134	22353
134	22368
134	22369
134	22385
134	22386
134	22400
134	22401
134	22414
134	22415
134	22429
134	22430
134	22441
134	22455
134	22468
134	22486
134	22502
134	22522
134	22542
134	22561
134	22578
134	22597
134	22616
134	22635
134	22653
135	4169
135	4190
135	4210
135	4250
135	4272
135	4294
136	34305
136	34334
136	34362
136	34363
136	34390
136	34391
136	34422
136	34423
136	34452
136	34453
136	34482
136	34483
136	34509
136	34510
136	34542
136	34543
136	34595
137	10063
137	10078
137	10093
137	10110
137	10111
137	10127
137	10128
137	10146
137	10147
137	10162
137	10163
137	10179
137	10180
137	10198
137	10199
137	10219
137	10220
137	10240
137	10241
137	10260
137	10261
137	10279
137	10280
137	10318
137	10342
138	17114
138	17115
138	17133
138	17134
138	17148
138	17149
138	17163
138	17164
138	17178
138	17179
138	17192
138	17193
138	17207
138	17208
138	17218
138	17219
138	17231
138	17232
138	17243
138	17244
138	17256
138	17257
138	17266
138	17267
138	17278
138	17279
138	17291
138	17292
138	17317
138	17318
138	17335
138	17336
138	17350
138	17351
138	17364
138	17365
138	17373
138	17374
138	17382
138	17383
138	17392
138	17401
138	17402
138	17409
138	17410
138	17417
138	17426
138	17427
138	17435
138	17436
138	17445
138	17446
138	17457
138	17458
138	17472
138	17473
138	17489
138	17490
138	17502
138	17503
138	17517
138	17518
138	17532
138	17533
138	17554
138	17573
138	17586
138	17587
138	17603
138	17604
138	17620
138	17641
138	17658
138	17659
138	17690
139	17303
139	17304
140	6816
140	6830
140	6842
140	6854
140	6863
140	6875
140	6876
140	6885
140	6895
140	6896
140	6914
140	6915
140	6930
140	6931
140	6948
140	6949
140	6965
140	6966
140	6985
140	6986
140	7002
140	7003
140	7023
140	7024
140	7045
140	7070
140	7097
140	7122
140	7150
140	7177
140	7201
140	7250
140	7313
140	7354
141	28090
141	28107
141	28108
141	28125
141	28126
141	28143
141	28144
141	28163
141	28164
141	28179
141	28180
141	28197
141	28198
141	28216
141	28217
141	28233
141	28234
141	28245
141	28246
141	28261
141	28262
141	28281
141	28282
141	28300
141	28301
141	28321
141	28322
141	28342
141	28343
141	28361
141	28362
141	28379
141	28380
141	28397
141	28398
141	28419
141	28420
141	28443
141	28461
141	28481
142	28522
142	28583
142	28604
142	28605
142	28626
142	28627
142	28646
142	28647
142	28668
142	28669
142	28689
142	28690
142	28711
142	28712
142	28735
142	28736
142	28756
142	28757
142	28778
142	28779
142	28803
142	28804
142	28823
142	28824
142	28845
142	28846
142	28864
142	28865
142	28883
142	28884
142	28904
142	28905
142	28921
142	28922
142	28941
142	28942
142	28959
142	28960
142	28979
142	28980
142	28998
142	28999
142	29016
142	29017
142	29039
142	29040
142	29060
142	29061
142	29081
142	29110
142	29131
142	29156
142	29195
143	10657
143	10718
143	10756
143	10796
143	10861
143	10879
143	10898
143	10916
143	10917
143	10936
143	10937
143	10952
143	10953
143	10970
143	10971
143	10984
143	10985
143	10996
143	10997
143	11009
143	11010
143	11018
143	11019
143	11029
143	11030
143	11037
143	11038
143	11048
143	11049
143	11060
143	11061
143	11072
143	11073
143	11089
143	11090
143	11104
143	11105
143	11118
143	11119
143	11132
143	11133
143	11147
143	11148
143	11162
143	11163
143	11177
143	11178
143	11193
143	11194
143	11206
143	11207
143	11224
143	11243
143	11264
143	11289
143	11313
143	11336
143	11358
143	11379
143	11399
143	11421
143	11480
143	11495
143	11510
143	11524
143	11538
143	11550
143	11563
143	11577
143	11607
143	11622
143	11650
143	11720
143	11739
144	10972
144	10986
144	10999
144	11011
144	11020
144	11039
144	11050
144	11075
144	11106
145	14569
145	14579
145	14587
145	14588
145	14598
145	14599
145	14608
145	14609
145	14620
145	14621
145	14631
145	14632
145	14645
145	14646
145	14660
145	14661
145	14676
145	14677
145	14693
145	14694
145	14709
145	14710
145	14727
145	14728
145	14747
145	14748
145	14769
145	14770
145	14790
145	14791
145	14811
145	14812
145	14833
145	14834
145	14857
145	14858
145	14881
145	14882
145	14904
145	14905
145	14983
145	15007
145	15038
145	15065
145	15087
145	15088
145	15104
145	15105
145	15120
145	15121
145	15136
145	15137
145	15152
145	15167
145	15184
145	15198
145	15213
145	15229
145	15549
145	15595
145	15620
145	15646
145	15669
145	15695
145	15718
145	15741
145	15767
145	15788
145	15811
145	15830
145	15831
145	15849
145	15870
145	15871
145	15890
145	15891
145	15910
145	15911
145	15929
145	15930
145	15952
145	15953
145	15971
145	15972
145	15991
145	15992
145	16008
145	16009
145	16029
145	16030
145	16043
145	16044
145	16061
145	16062
145	16078
145	16079
145	16095
145	16096
145	16111
145	16124
145	16138
145	16148
145	16159
145	16285
145	16301
145	16316
145	16333
145	16351
145	16366
145	16383
146	14792
146	14813
146	14835
146	14883
146	14906
146	14929
146	14958
147	19429
147	19459
147	19489
147	19517
147	19518
147	19549
147	19550
147	19581
147	19582
147	19611
147	19612
147	19638
147	19639
147	19667
147	19668
147	19696
147	19697
147	19744
147	19745
147	19769
147	19796
147	19823
147	19849
148	10200
148	10221
148	10242
148	10262
148	10281
148	10300
148	10319
148	10343
148	10363
148	10381
148	10405
148	10422
148	10439
148	10461
148	10479
148	10504
148	10529
148	10555
148	10574
148	10598
148	10620
149	22800
149	22815
149	22829
149	22849
149	22871
149	22888
149	22909
149	22929
149	22949
149	22969
149	22989
150	9831
150	9842
150	9853
150	9863
150	9874
150	9887
150	9896
150	9908
150	9921
150	9931
150	9942
150	9953
150	9964
150	9977
151	6457
151	6473
151	6491
151	6512
151	6532
151	6547
151	6563
151	6581
151	6604
152	7844
152	7858
152	7874
152	7892
152	7906
152	7929
152	7949
152	7975
152	8010
152	8038
152	8061
152	8085
153	24221
153	24236
153	24237
153	24252
153	24253
153	24267
153	24268
153	24285
153	24286
153	24299
153	24300
153	24313
153	24314
153	24330
153	24331
153	24349
153	24350
153	24366
153	24367
153	24382
153	24383
153	24399
153	24400
153	24437
153	24438
153	24460
153	24461
153	24477
153	24478
153	24497
153	24498
153	24518
153	24519
153	24543
153	24544
153	24562
153	24563
153	24580
153	24581
153	24599
153	24600
153	24618
153	24634
153	24652
153	24670
153	24778
154	20510
154	20526
154	20544
154	20545
154	20564
154	20565
154	20584
154	20585
154	20602
154	20603
154	20616
154	20617
154	20635
154	20636
154	20649
154	20650
154	20666
154	20667
154	20683
154	20684
154	20702
154	20703
154	20719
154	20720
154	20741
154	20742
154	20781
154	20782
154	20795
154	20796
154	20810
154	20811
154	20824
154	20825
154	20839
154	20840
154	20854
154	20855
154	20868
154	20869
154	20883
154	20884
154	20900
154	20901
154	20916
154	20917
154	20931
154	20932
154	20945
154	20946
154	20961
154	20962
154	20976
154	20977
154	20991
154	21006
154	21007
154	21023
154	21041
154	21057
154	21074
154	21090
155	20058
155	20079
155	20100
155	20119
155	20120
155	20134
155	20135
155	20147
155	20148
155	20158
155	20159
155	20169
155	20170
155	20183
155	20184
155	20193
155	20194
155	20202
155	20203
155	20211
155	20212
155	20220
155	20221
155	20228
155	20229
155	20236
155	20237
155	20245
155	20246
155	20252
155	20253
155	20261
155	20262
155	20271
155	20272
155	20281
155	20282
155	20291
155	20292
155	20301
155	20302
155	20311
155	20312
155	20322
155	20323
155	20333
155	20334
155	20345
155	20346
155	20354
155	20355
155	20363
155	20364
155	20376
155	20377
155	20387
155	20388
155	20398
155	20399
155	20411
155	20412
155	20423
155	20424
155	20438
155	20439
155	20449
155	20450
155	20458
155	20459
155	20472
155	20473
155	20485
155	20486
155	20497
155	20498
155	20511
155	20512
155	20527
155	20528
155	20546
155	20547
155	20566
155	20567
155	20586
155	20587
155	20604
155	20605
155	20618
155	20619
155	20637
155	20638
155	20651
155	20652
155	20668
155	20669
155	20685
155	20704
155	20721
155	20722
155	20743
155	20744
155	20767
155	20783
155	20797
155	20812
155	20826
155	20841
155	20856
155	20870
155	20885
155	20902
155	20918
155	20933
155	20947
155	20963
155	20978
155	20992
155	21008
155	21024
155	21042
155	21058
155	21075
155	21091
155	21105
155	21119
155	21133
155	21149
155	21170
155	21187
155	21202
155	21217
155	21237
155	21281
155	21302
155	21324
155	21348
155	21369
155	21391
155	21414
155	21435
155	21455
155	21502
155	21522
155	21546
155	21571
155	21617
155	21636
155	21654
155	21668
155	21935
155	21950
155	21965
155	21987
155	22009
155	22032
155	22053
155	22075
156	14153
156	14178
156	14203
156	14232
156	14256
156	14282
156	14310
156	14336
156	14366
156	14390
157	8760
157	8779
157	8799
157	8823
157	8847
157	8875
157	8897
157	8918
157	8939
157	8962
157	8985
157	9007
157	9028
157	9049
157	9067
157	9091
157	9114
157	9136
157	9160
157	9187
158	5820
158	5837
158	5847
158	5858
158	5872
158	5898
158	5914
158	5928
158	5943
158	5958
158	5974
158	5987
159	12914
159	12931
159	12968
159	12996
160	19944
160	19964
160	19985
160	19986
160	20001
160	20002
160	20019
160	20020
160	20038
160	20039
160	20059
160	20060
160	20080
160	20081
160	20101
160	20102
160	20121
160	20122
160	20137
160	20138
160	20150
160	20151
160	20161
160	20162
160	20172
160	20185
161	12862
161	12879
161	12898
161	12899
161	12915
161	12916
161	12932
161	12933
161	12951
161	12952
161	12970
161	12971
161	12997
161	12998
161	13012
161	13013
161	13027
161	13028
161	13041
161	13042
161	13055
162	26927
162	26954
162	26981
162	27011
162	27044
162	27072
162	27099
162	27100
162	27124
162	27125
162	27150
162	27151
162	27173
162	27174
162	27196
162	27197
162	27220
162	27221
162	27243
162	27244
162	27263
162	27264
162	27284
162	27285
162	27308
162	27309
162	27330
162	27331
162	27354
162	27360
162	27361
162	27383
162	27384
162	27404
162	27405
162	27424
162	27425
162	27440
162	27452
162	27462
163	15089
163	15106
163	15122
163	15138
163	15153
163	15154
163	15168
163	15169
163	15185
163	15186
163	15199
163	15200
163	15214
163	15215
163	15230
163	15231
163	15246
163	15247
163	15261
163	15262
163	15276
163	15277
163	15293
163	15294
163	15306
163	15307
163	15319
163	15320
163	15334
163	15335
163	15350
163	15351
163	15367
163	15368
163	15381
163	15382
163	15395
163	15396
163	15409
163	15410
163	15422
163	15423
163	15436
163	15437
163	15449
163	15450
163	15463
163	15464
163	15478
163	15479
163	15493
163	15494
163	15509
163	15510
163	15525
163	15526
163	15537
163	15538
163	15550
163	15551
163	15570
163	15571
163	15596
163	15597
163	15621
163	15622
163	15647
163	15648
163	15670
163	15696
163	15697
163	15719
163	15742
163	15743
163	15768
163	15789
163	15812
163	15832
163	15850
163	15851
163	15872
163	15892
163	15912
163	15931
163	15954
163	15973
163	15993
163	16011
163	16031
163	16045
163	16063
163	16080
163	16097
164	13558
164	13594
164	13614
