scan_num	charge	abundance	mz	fit	average_mw	monoisotopic_mw	mostabundant_mw	fwhm	signal_noise	mono_abundance	mono_plus2_abundance	index
2923	2	12000	464.7523	0.009	928.0524	927.4901	927.4901	0	0	0	0	5049
2926	1	3350	694.3543	0.005	693.7704	693.3471	693.347	0	0	0	0	5069
2926	1	2460	781.412	0.01	780.8835	780.4048	780.4048	0	0	0	0	5073
2926	2	15800	409.7172	0.011	817.9155	817.4199	817.4198	0	0	0	0	5074
2926	1	8780	818.4288	0.01	817.9172	817.4215	817.4215	0	0	0	0	5075
2926	2	12500	428.7671	0.005	856.0395	855.5195	855.5196	0	0	0	0	5077
2926	2	18400	464.7527	0.012	928.0533	927.491	927.4909	0	0	0	0	5080
2929	1	3630	694.353	0.013	693.7691	693.3458	693.3457	0	0	0	0	5098
2929	1	2630	781.4104	0.005	780.8819	780.4032	780.4032	0	0	0	0	5102
2929	2	16600	409.7167	0.008	817.9146	817.419	817.4189	0	0	0	0	5103
2929	1	8230	818.4265	0.009	817.9149	817.4192	817.4192	0	0	0	0	5104
2929	2	14300	428.7665	0.006	856.0384	855.5184	855.5185	0	0	0	0	5106
2929	2	22300	464.752	0.015	928.0518	927.4895	927.4895	0	0	0	0	5107
2932	1	3460	694.3526	0.009	693.7687	693.3454	693.3453	0	0	0	0	5123
2932	1	2480	781.4108	0.014	780.8822	780.4035	780.4035	0	0	0	0	5127
2932	2	16200	409.7167	0.004	817.9145	817.4189	817.4188	0	0	0	0	5128
2932	1	7100	818.4267	0.012	817.9151	817.4195	817.4194	0	0	0	0	5129
2932	2	14100	428.7664	0.016	856.0383	855.5183	855.5183	0	0	0	0	5130
2932	2	24800	464.752	0.017	928.0518	927.4894	927.4894	0	0	0	0	5131
2935	1	3530	694.3532	0.008	693.7693	693.346	693.3459	0	0	0	0	5147
2935	1	3100	781.41	0.013	780.8815	780.4028	780.4028	0	0	0	0	5149
2935	2	18000	409.7168	0.004	817.9148	817.4191	817.419	0	0	0	0	5150
2935	1	7580	818.4269	0.01	817.9153	817.4197	817.4196	0	0	0	0	5151
2935	2	15700	428.7666	0.01	856.0386	855.5187	855.5187	0	0	0	0	5152
2935	2	21100	464.7521	0.017	928.052	927.4897	927.4897	0	0	0	0	5153
2938	1	2490	694.3531	0.005	693.7692	693.3459	693.3458	0	0	0	0	5171
2938	1	2620	781.4101	0.018	780.8815	780.4028	780.4028	0	0	0	0	5174
2938	2	16800	409.7168	0.006	817.9148	817.4191	817.4191	0	0	0	0	5175
2938	1	7920	818.4268	0.01	817.9152	817.4196	817.4196	0	0	0	0	5176
2938	2	15200	428.7666	0.007	856.0386	855.5186	855.5187	0	0	0	0	5177
2938	2	22400	464.7521	0.01	928.052	927.4897	927.4897	0	0	0	0	5178
2940	2	16300	409.7167	0.006	817.9146	817.4189	817.4188	0	0	0	0	5195
2940	1	7850	818.4267	0.008	817.9151	817.4194	817.4194	0	0	0	0	5196
2940	2	15200	428.7666	0.007	856.0385	855.5185	855.5186	0	0	0	0	5197
2940	2	15400	464.7521	0.016	928.0521	927.4898	927.4897	0	0	0	0	5198
2943	2	9100	409.7201	0.05	817.9215	817.4258	817.4257	0	0	0	0	5206
2943	1	2130	818.4388	0.032	817.9272	817.4315	817.4315	0	0	0	0	5207
2943	2	8140	428.77	0.061	856.0455	855.5255	855.5255	0	0	0	0	5208
2943	2	3630	464.7561	0.045	928.0601	927.4978	927.4977	0	0	0	0	5209
2945	2	19200	409.7167	0.004	817.9146	817.419	817.4189	0	0	0	0	5217
2945	1	11400	818.4266	0.004	817.915	817.4194	817.4193	0	0	0	0	5218
2945	2	17700	428.7665	0.009	856.0385	855.5185	855.5185	0	0	0	0	5219
2945	2	12400	464.7521	0.054	928.052	927.4896	927.4896	0	0	0	0	5220
2947	2	21000	409.7166	0.004	817.9143	817.4187	817.4186	0	0	0	0	5227
2947	1	12500	818.4266	0.006	817.915	817.4193	817.4193	0	0	0	0	5228
2947	2	20800	428.7664	0.007	856.0381	855.5181	855.5182	0	0	0	0	5229
2947	2	10200	464.7518	0.009	928.0513	927.489	927.489	0	0	0	0	5230
2950	2	17100	409.7165	0.005	817.9143	817.4186	817.4185	0	0	0	0	5238
2950	1	12000	818.4265	0.04	817.915	817.4193	817.4193	0	0	0	0	5239
2950	2	19600	428.7664	0.009	856.0382	855.5182	855.5183	0	0	0	0	5240
2950	2	7380	464.752	0.018	928.0518	927.4895	927.4894	0	0	0	0	5241
2953	2	15000	409.7165	0.005	817.9143	817.4186	817.4185	0	0	0	0	5249
2953	1	8000	818.4264	0.008	817.9148	817.4191	817.4191	0	0	0	0	5250
2953	2	18100	428.7663	0.013	856.038	855.518	855.5181	0	0	0	0	5251
2953	2	5740	464.7517	0.015	928.0513	927.4889	927.4889	0	0	0	0	5252
2956	2	8710	409.7167	0.005	817.9147	817.419	817.4189	0	0	0	0	5258
2956	2	14900	428.7665	0.021	856.0384	855.5184	855.5185	0	0	0	0	5259
2956	2	5420	464.7519	0.008	928.0516	927.4893	927.4892	0	0	0	0	5260
2958	2	7470	409.7166	0.007	817.9144	817.4187	817.4186	0	0	0	0	5266
2958	2	15700	428.7664	0.009	856.0382	855.5182	855.5183	0	0	0	0	5267
2964	2	13700	428.7666	0.007	856.0385	855.5186	855.5186	0	0	0	0	5276
2967	2	16300	428.7664	0.005	856.0381	855.5182	855.5182	0	0	0	0	5284
2970	2	15100	428.7664	0.011	856.0382	855.5183	855.5183	0	0	0	0	5293
2972	2	13100	428.7667	0.005	856.0387	855.5187	855.5188	0	0	0	0	5303
2975	1	1420	753.379	0.006	752.8261	752.3718	752.3717	0	0	0	0	5315
2975	2	12600	428.7667	0.005	856.0389	855.5189	855.5189	0	0	0	0	5318
2975	2	1650	468.7548	0.027	936.0679	935.495	935.4951	0	0	0	0	5319
2978	2	15900	428.7665	0.012	856.0385	855.5185	855.5185	0	0	0	0	5330
2978	2	3610	468.7549	0.007	936.068	935.4951	935.4952	0	0	0	0	5331
2980	2	11000	428.7673	0.005	856.0399	855.5199	855.52	0	0	0	0	5340
2980	2	4730	468.7555	0.015	936.0691	935.4963	935.4964	0	0	0	0	5341
2983	1	2850	653.399	0.005	652.7904	652.3917	652.3917	0	0	0	0	5352
2983	1	2210	753.379	0.005	752.8261	752.3717	752.3717	0	0	0	0	5353
2983	2	11300	428.7667	0.012	856.0387	855.5187	855.5188	0	0	0	0	5356
2983	2	18100	468.7546	0.019	936.0675	935.4947	935.4947	0	0	0	0	5357
2986	1	6000	653.3989	0.005	652.7903	652.3916	652.3916	0	0	0	0	5371
2986	1	2540	753.3789	0.008	752.826	752.3716	752.3716	0	0	0	0	5372
2986	2	9670	428.7666	0.018	856.0386	855.5186	855.5187	0	0	0	0	5375
2986	2	19900	468.7547	0.017	936.0676	935.4947	935.4948	0	0	0	0	5376
2989	1	9720	653.3989	0.004	652.7903	652.3916	652.3916	0	0	0	0	5386
2989	1	1850	753.3794	0.015	752.8265	752.3721	752.3721	0	0	0	0	5387
2989	2	9790	428.7667	0.009	856.0387	855.5187	855.5188	0	0	0	0	5390
2989	2	22200	468.7547	0.009	936.0676	935.4947	935.4948	0	0	0	0	5391
2991	1	17400	653.3988	0.004	652.7902	652.3915	652.3915	0	0	0	0	5402
2991	1	3060	753.379	0.021	752.8262	752.3718	752.3718	0	0	0	0	5403
2991	2	9250	428.7666	0.008	856.0385	855.5185	855.5186	0	0	0	0	5406
2991	2	25700	468.7546	0.005	936.0675	935.4947	935.4947	0	0	0	0	5407
2994	1	16600	653.3988	0.004	652.7902	652.3915	652.3915	0	0	0	0	5415
2994	1	1640	753.3791	0.005	752.8262	752.3718	752.3718	0	0	0	0	5416
2994	2	7640	428.7666	0.006	856.0387	855.5187	855.5187	0	0	0	0	5418
2994	2	21800	468.7546	0.005	936.0675	935.4946	935.4947	0	0	0	0	5419
2997	1	22200	653.3984	0.004	652.7897	652.3911	652.3911	0	0	0	0	5427
2997	2	3780	429.2681	0.004	856.0384	855.5183	855.5183	0	0	0	0	5428
2997	2	21200	468.7544	0.007	936.067	935.4942	935.4942	0	0	0	0	5429
2999	1	19700	653.3986	0.007	652.79	652.3913	652.3914	0	0	0	0	5437
2999	2	6380	428.7666	0.005	856.0385	855.5185	855.5186	0	0	0	0	5438
2999	2	18700	468.7546	0.015	936.0674	935.4945	935.4946	0	0	0	0	5439
3002	1	16300	653.399	0.006	652.7904	652.3917	652.3917	0	0	0	0	5450
3002	2	7140	428.7667	0.006	856.0388	855.5188	855.5188	0	0	0	0	5452
3002	2	14200	468.7547	0.034	936.0676	935.4948	935.4949	0	0	0	0	5454
3005	1	10900	653.3985	0.006	652.7899	652.3912	652.3912	0	0	0	0	5465
3005	2	8490	468.7545	0.004	936.0673	935.4945	935.4945	0	0	0	0	5468
3008	1	5220	653.3988	0.004	652.7901	652.3915	652.3915	0	0	0	0	5482
3008	2	4050	428.7667	0.006	856.0387	855.5187	855.5188	0	0	0	0	5486
3008	2	5660	468.7546	0.005	936.0674	935.4946	935.4947	0	0	0	0	5489
3011	1	3010	653.3993	0.012	652.7907	652.392	652.392	0	0	0	0	5502
3011	2	4200	428.7666	0.007	856.0386	855.5186	855.5187	0	0	0	0	5505
3011	2	3980	468.7548	0.011	936.0679	935.495	935.4951	0	0	0	0	5507
3014	1	1610	653.3999	0.007	652.7912	652.3926	652.3926	0	0	0	0	5517
3014	2	3840	428.7671	0.02	856.0395	855.5195	855.5195	0	0	0	0	5519
3017	2	1780	460.2539	0.024	919.0541	918.4932	918.4932	0	0	0	0	5534
3019	2	2340	460.2541	0.005	919.0545	918.4935	918.4936	0	0	0	0	5547
3022	2	4490	460.2539	0.009	919.0542	918.4932	918.4933	0	0	0	0	5557
3022	2	4660	462.2752	0.032	923.0975	922.536	922.5359	0	0	0	0	5558
3024	2	2850	460.2576	0.005	919.0616	918.5007	918.5007	0	0	0	0	5565
3027	1	2340	837.375	0.038	836.8756	836.3677	836.3677	0	0	0	0	5572
3027	2	9600	460.2539	0.005	919.0541	918.4932	918.4932	0	0	0	0	5574
3027	1	1280	919.5008	0.017	919.0545	918.4935	918.4935	0	0	0	0	5575
3027	2	9920	462.2753	0.009	923.0976	922.536	922.536	0	0	0	0	5576
3027	2	1540	548.7576	0.01	1096.1719	1095.5007	1095.5006	0	0	0	0	5579
3030	2	14600	419.191	0.016	836.8752	836.3674	836.3674	0	0	0	0	5591
3030	1	3340	837.3748	0.018	836.8754	836.3676	836.3676	0	0	0	0	5592
3030	2	10700	460.254	0.021	919.0543	918.4933	918.4934	0	0	0	0	5595
3030	2	11000	462.2753	0.008	923.0976	922.536	922.536	0	0	0	0	5596
3030	2	3120	548.7572	0.029	1096.1711	1095.4999	1095.4998	0	0	0	0	5599
3033	2	19400	419.1908	0.012	836.8749	836.367	836.3671	0	0	0	0	5607
3033	1	6170	837.375	0.037	836.8755	836.3677	836.3677	0	0	0	0	5608
3033	2	12200	460.2538	0.013	919.0539	918.493	918.493	0	0	0	0	5609
3033	2	12700	462.2751	0.014	923.0972	922.5356	922.5356	0	0	0	0	5610
3033	2	2950	548.7572	0.022	1096.171	1095.4998	1095.4997	0	0	0	0	5613
3036	2	22800	419.1909	0.01	836.8751	836.3673	836.3673	0	0	0	0	5622
3036	1	6090	837.3747	0.005	836.8752	836.3674	836.3674	0	0	0	0	5623
3036	2	9710	460.2539	0.005	919.0541	918.4932	918.4932	0	0	0	0	5625
3036	2	10900	462.2752	0.016	923.0974	922.5359	922.5359	0	0	0	0	5626
3036	2	4030	548.7575	0.021	1096.1716	1095.5004	1095.5004	0	0	0	0	5630
3039	2	27800	419.1908	0.007	836.875	836.3671	836.3671	0	0	0	0	5641
3039	1	6700	837.3749	0.01	836.8754	836.3676	836.3676	0	0	0	0	5642
3039	2	9580	460.2539	0.004	919.0542	918.4932	918.4933	0	0	0	0	5643
3039	2	9580	462.2751	0.027	923.0972	922.5356	922.5356	0	0	0	0	5644
3039	2	3880	548.7572	0.016	1096.1711	1095.4998	1095.4998	0	0	0	0	5648
3042	2	29700	419.1908	0.006	836.8749	836.3671	836.3671	0	0	0	0	5658
3042	1	8100	837.3746	0.006	836.8751	836.3673	836.3673	0	0	0	0	5659
3042	2	7200	460.2538	0.014	919.054	918.493	918.4931	0	0	0	0	5661
3042	2	3050	462.7771	0.015	923.0981	922.5363	922.5363	0	0	0	0	5662
3042	2	4620	548.7573	0.019	1096.1714	1095.5001	1095.5001	0	0	0	0	5666
3045	2	30800	419.191	0.009	836.8754	836.3675	836.3675	0	0	0	0	5677
3045	1	7790	837.3754	0.007	836.876	836.3681	836.3681	0	0	0	0	5678
3045	2	1640	462.7774	0.029	923.0988	922.537	922.537	0	0	0	0	5680
3045	2	2070	494.7879	0.006	988.1642	987.5613	987.5613	0	0	0	0	5683
3045	2	3070	548.7574	0.011	1096.1715	1095.5003	1095.5002	0	0	0	0	5686
3048	2	34700	419.1908	0.008	836.875	836.3671	836.3671	0	0	0	0	5697
3048	1	8490	837.3745	0.014	836.8751	836.3672	836.3672	0	0	0	0	5698
3048	2	4520	460.2539	0.053	919.0541	918.4932	918.4932	0	0	0	0	5699
3048	2	1890	462.777	0.018	923.0978	922.5361	922.536	0	0	0	0	5700
3048	2	5480	494.7877	0.014	988.1638	987.561	987.5609	0	0	0	0	5703
3048	2	2050	548.7571	0.072	1096.1709	1095.4997	1095.4996	0	0	0	0	5706
3050	2	39500	419.1908	0.005	836.8749	836.3671	836.3671	0	0	0	0	5715
3050	1	12000	837.3748	0.018	836.8754	836.3675	836.3675	0	0	0	0	5716
3050	2	3980	460.2537	0.019	919.0538	918.4929	918.4929	0	0	0	0	5717
3050	2	12400	494.7879	0.016	988.1641	987.5613	987.5612	0	0	0	0	5720
3050	2	1660	548.7567	0.03	1096.1702	1095.4989	1095.4989	0	0	0	0	5723
3053	2	32800	419.1909	0.009	836.8751	836.3673	836.3673	0	0	0	0	5733
3053	1	10500	837.3748	0.011	836.8754	836.3676	836.3676	0	0	0	0	5734
3053	2	18700	494.7879	0.02	988.1641	987.5612	987.5612	0	0	0	0	5737
3056	1	9730	837.3742	0.016	836.8748	836.3669	836.3669	0	0	0	0	5748
3056	2	30400	419.1908	0.009	836.8749	836.367	836.3671	0	0	0	0	5749
3056	2	26400	494.7877	0.005	988.1637	987.5609	987.5608	0	0	0	0	5753
3059	2	38900	419.1902	0.016	836.8736	836.3658	836.3658	0	0	0	0	5759
3062	2	17500	419.1914	0.016	836.876	836.3682	836.3682	0	0	0	0	5762
3062	2	13400	494.7888	0.013	988.1659	987.5631	987.563	0	0	0	0	5764
3065	2	28400	419.191	0.007	836.8753	836.3675	836.3675	0	0	0	0	5770
3065	1	8350	837.3754	0.019	836.8759	836.3681	836.3681	0	0	0	0	5771
3065	2	23100	494.7881	0.019	988.1644	987.5616	987.5616	0	0	0	0	5772
3068	2	33100	419.1908	0.007	836.8748	836.367	836.367	0	0	0	0	5783
3068	1	7190	837.3748	0.006	836.8753	836.3675	836.3675	0	0	0	0	5784
3068	2	14500	494.7876	0.005	988.1635	987.5607	987.5606	0	0	0	0	5787
3071	2	27200	419.1909	0.01	836.8751	836.3672	836.3672	0	0	0	0	5799
3071	1	8390	837.3747	0.013	836.8752	836.3674	836.3674	0	0	0	0	5800
3071	2	5790	494.7879	0.004	988.1642	987.5614	987.5613	0	0	0	0	5802
3074	2	25600	419.191	0.009	836.8753	836.3675	836.3675	0	0	0	0	5816
3074	1	6720	837.3754	0.009	836.876	836.3681	836.3681	0	0	0	0	5817
3074	2	2540	494.7882	0.003	988.1647	987.5618	987.5618	0	0	0	0	5818
3074	2	2270	532.8026	0.006	1064.2365	1063.5907	1063.5907	0	0	0	0	5820
3077	1	2940	688.3787	0.017	687.7939	687.3714	687.3714	0	0	0	0	5829
3077	2	23100	419.1909	0.009	836.8752	836.3673	836.3673	0	0	0	0	5831
3077	1	7360	837.3749	0.02	836.8754	836.3676	836.3676	0	0	0	0	5832
3077	2	2100	494.7879	0.013	988.1641	987.5613	987.5612	0	0	0	0	5834
3077	2	3250	532.8026	0.011	1064.2364	1063.5906	1063.5906	0	0	0	0	5837
3080	1	6380	688.3788	0.007	687.794	687.3714	687.3715	0	0	0	0	5843
3080	2	27000	419.1909	0.005	836.8751	836.3672	836.3672	0	0	0	0	5844
3080	1	7010	837.3747	0.005	836.8752	836.3674	836.3674	0	0	0	0	5845
3080	2	1750	494.7878	0.012	988.164	987.5611	987.5611	0	0	0	0	5846
3080	2	3930	532.8021	0.037	1064.2354	1063.5897	1063.5896	0	0	0	0	5847
3083	1	34900	688.3788	0.008	687.794	687.3715	687.3715	0	0	0	0	5854
3083	2	30700	419.1909	0.011	836.8751	836.3673	836.3673	0	0	0	0	5855
3083	1	10000	837.3753	0.019	836.8759	836.3681	836.3681	0	0	0	0	5856
3083	2	8420	532.8025	0.028	1064.2362	1063.5904	1063.5904	0	0	0	0	5858
3086	1	44500	688.3788	0.006	687.7941	687.3715	687.3715	0	0	0	0	5866
3086	2	28800	419.1909	0.009	836.8751	836.3673	836.3673	0	0	0	0	5868
3086	1	9390	837.3749	0.029	836.8755	836.3677	836.3677	0	0	0	0	5869
3086	2	5500	532.8026	0.015	1064.2365	1063.5907	1063.5907	0	0	0	0	5872
3089	1	59000	688.3785	0.005	687.7938	687.3712	687.3713	0	0	0	0	5879
3089	2	28200	419.1909	0.013	836.875	836.3672	836.3672	0	0	0	0	5880
3089	1	7280	837.375	0.004	836.8756	836.3677	836.3677	0	0	0	0	5881
3092	1	72600	688.3785	0.006	687.7937	687.3712	687.3712	0	0	0	0	5894
3092	2	21300	419.1909	0.007	836.8751	836.3673	836.3673	0	0	0	0	5895
3092	1	8490	837.3749	0.017	836.8754	836.3676	836.3676	0	0	0	0	5896
3092	2	4730	532.8023	0.039	1064.2358	1063.59	1063.59	0	0	0	0	5898
3094	1	76000	688.3793	0.007	687.7945	687.3719	687.372	0	0	0	0	5909
3094	2	16600	419.1913	0.013	836.8758	836.368	836.368	0	0	0	0	5910
3094	1	3160	837.376	0.005	836.8766	836.3687	836.3687	0	0	0	0	5911
3094	2	2070	532.8032	0.017	1064.2377	1063.5919	1063.5919	0	0	0	0	5914
3097	1	65500	688.3787	0.006	687.794	687.3714	687.3715	0	0	0	0	5922
3097	1	3860	739.3635	0.007	738.8085	738.3563	738.3563	0	0	0	0	5923
3097	2	13800	419.1911	0.059	836.8754	836.3676	836.3676	0	0	0	0	5924
3097	1	3770	837.3755	0.036	836.876	836.3682	836.3682	0	0	0	0	5925
3097	2	2000	532.8025	0.027	1064.2363	1063.5905	1063.5905	0	0	0	0	5928
3099	1	55100	688.3789	0.008	687.7942	687.3716	687.3717	0	0	0	0	5935
3099	1	11300	739.3637	0.007	738.8087	738.3565	738.3564	0	0	0	0	5936
3099	2	6060	419.191	0.01	836.8753	836.3675	836.3675	0	0	0	0	5937
3099	1	2600	837.376	0.012	836.8766	836.3687	836.3687	0	0	0	0	5938
3099	2	3780	532.8026	0.056	1064.2365	1063.5907	1063.5907	0	0	0	0	5943
3099	2	3210	718.8457	0.035	1436.6422	1435.6769	1435.6769	0	0	0	0	5946
3101	1	45700	688.3787	0.006	687.794	687.3714	687.3714	0	0	0	0	5952
3101	1	18700	739.3634	0.004	738.8084	738.3561	738.3561	0	0	0	0	5954
3101	2	5350	419.1911	0.016	836.8755	836.3676	836.3676	0	0	0	0	5955
3101	2	3270	532.8024	0.008	1064.2361	1063.5903	1063.5903	0	0	0	0	5958
3101	3	4540	479.5659	0.008	1436.6412	1435.6759	1435.6759	0	0	0	0	5961
3101	2	7230	718.8455	0.012	1436.6418	1435.6765	1435.6765	0	0	0	0	5962
3104	1	34900	688.3791	0.005	687.7943	687.3718	687.3718	0	0	0	0	5968
3104	1	53900	739.3634	0.007	738.8084	738.3561	738.3561	0	0	0	0	5969
3104	2	2830	419.1909	0.019	836.8751	836.3673	836.3673	0	0	0	0	5970
3104	2	2810	532.8026	0.006	1064.2364	1063.5906	1063.5906	0	0	0	0	5974
3104	3	16100	479.5658	0.014	1436.641	1435.6756	1435.6756	0	0	0	0	5977
3104	2	24600	718.8454	0.02	1436.6416	1435.6763	1435.6763	0	0	0	0	5978
3107	1	33700	688.3794	0.004	687.7947	687.3721	687.3722	0	0	0	0	5981
3107	1	95000	739.3635	0.006	738.8085	738.3562	738.3562	0	0	0	0	5982
3107	2	2300	532.8031	0.029	1064.2374	1063.5916	1063.5916	0	0	0	0	5987
3107	3	16800	479.5658	0.018	1436.641	1435.6757	1435.6757	0	0	0	0	5990
3107	2	20000	718.8456	0.006	1436.6421	1435.6767	1435.6767	0	0	0	0	5991
3110	1	21700	688.3797	0.009	687.7949	687.3724	687.3724	0	0	0	0	5996
3110	1	76900	739.3638	0.008	738.8089	738.3566	738.3566	0	0	0	0	5997
3110	3	16300	479.566	0.008	1436.6416	1435.6763	1435.6763	0	0	0	0	6003
3110	2	32000	718.8459	0.02	1436.6426	1435.6772	1435.6772	0	0	0	0	6004
3113	1	16200	688.379	0.004	687.7942	687.3716	687.3717	0	0	0	0	6010
3113	1	122000	739.3628	0.009	738.8078	738.3556	738.3555	0	0	0	0	6011
3113	1	4330	753.3425	0.007	752.7897	752.3353	752.3352	0	0	0	0	6012
3113	3	22800	479.5657	0.017	1436.6405	1435.6751	1435.6751	0	0	0	0	6019
3113	2	38400	718.845	0.01	1436.6408	1435.6755	1435.6755	0	0	0	0	6020
3116	1	12000	688.379	0.008	687.7942	687.3716	687.3717	0	0	0	0	6028
3116	1	109000	739.3629	0.008	738.8079	738.3556	738.3556	0	0	0	0	6029
3116	1	4720	753.3432	0.003	752.7903	752.336	752.3359	0	0	0	0	6030
3116	3	20900	479.5658	0.008	1436.641	1435.6757	1435.6757	0	0	0	0	6037
3116	2	36000	718.8451	0.009	1436.6411	1435.6757	1435.6757	0	0	0	0	6038
3118	1	8720	688.3787	0.011	687.7939	687.3714	687.3714	0	0	0	0	6043
3118	1	90800	739.363	0.009	738.808	738.3557	738.3557	0	0	0	0	6044
3118	1	4450	753.3431	0.013	752.7903	752.3359	752.3358	0	0	0	0	6045
3118	3	20500	479.5657	0.01	1436.6405	1435.6752	1435.6752	0	0	0	0	6055
3118	2	30400	718.845	0.019	1436.6409	1435.6755	1435.6755	0	0	0	0	6056
3121	1	5250	688.3787	0.007	687.794	687.3714	687.3714	0	0	0	0	6062
3121	1	62400	739.3629	0.006	738.8079	738.3556	738.3556	0	0	0	0	6063
3121	1	4290	753.3425	0.02	752.7897	752.3353	752.3353	0	0	0	0	6064
3121	2	30200	718.8449	0.021	1436.6405	1435.6752	1435.6752	0	0	0	0	6072
3121	3	18300	479.5657	0.006	1436.6405	1435.6752	1435.6752	0	0	0	0	6073
3124	1	42300	739.3635	0.013	738.8085	738.3563	738.3562	0	0	0	0	6079
3124	1	2500	753.3424	0.015	752.7895	752.3352	752.3351	0	0	0	0	6080
3124	3	24300	479.5657	0.026	1436.6407	1435.6754	1435.6754	0	0	0	0	6088
3124	2	29900	718.8454	0.011	1436.6415	1435.6762	1435.6762	0	0	0	0	6089
3127	1	25800	739.3639	0.009	738.8089	738.3566	738.3566	0	0	0	0	6093
3127	3	21300	479.5658	0.035	1436.6408	1435.6755	1435.6755	0	0	0	0	6103
3127	2	26700	718.8456	0.011	1436.6421	1435.6767	1435.6767	0	0	0	0	6104
3130	1	2320	688.3795	0.019	687.7948	687.3722	687.3723	0	0	0	0	6109
3130	1	14900	739.3634	0.006	738.8084	738.3561	738.3561	0	0	0	0	6110
3130	3	16000	479.5658	0.007	1436.6409	1435.6756	1435.6756	0	0	0	0	6118
3130	2	20000	718.8457	0.006	1436.6422	1435.6768	1435.6768	0	0	0	0	6119
3133	1	9710	739.3629	0.005	738.8079	738.3557	738.3557	0	0	0	0	6124
3133	3	15600	479.5654	0.02	1436.6398	1435.6744	1435.6744	0	0	0	0	6134
3133	2	19400	718.845	0.026	1436.6407	1435.6754	1435.6754	0	0	0	0	6135
3136	1	4800	739.3632	0.018	738.8083	738.356	738.356	0	0	0	0	6139
3136	3	13600	479.5654	0.027	1436.6398	1435.6745	1435.6745	0	0	0	0	6148
3136	2	17200	718.8449	0.02	1436.6405	1435.6752	1435.6752	0	0	0	0	6149
3139	1	3560	739.3631	0.022	738.8082	738.3559	738.3559	0	0	0	0	6155
3139	2	11300	718.8445	0.006	1436.6397	1435.6744	1435.6744	0	0	0	0	6163
3139	3	8860	479.5654	0.026	1436.6397	1435.6744	1435.6744	0	0	0	0	6164
3142	3	9720	479.5656	0.079	1436.6404	1435.675	1435.675	0	0	0	0	6176
3142	2	10200	718.845	0.01	1436.6408	1435.6754	1435.6755	0	0	0	0	6177
3145	3	4810	479.9002	0.064	1436.6412	1435.6757	1435.6757	0	0	0	0	6195
3145	2	8800	718.8458	0.018	1436.6423	1435.677	1435.677	0	0	0	0	6196
3145	2	3620	866.883	0.048	1732.895	1731.7514	1731.7514	0	0	0	0	6199
3145	3	3340	578.5924	0.031	1732.8961	1731.7523	1731.7523	0	0	0	0	6200
3148	3	4440	479.5662	0.025	1436.6422	1435.6769	1435.6769	0	0	0	0	6218
3148	2	5410	718.8461	0.024	1436.643	1435.6776	1435.6777	0	0	0	0	6219
3148	3	3930	578.2581	0.079	1732.8961	1731.7524	1731.7525	0	0	0	0	6222
3148	2	3760	866.8836	0.033	1732.8963	1731.7527	1731.7526	0	0	0	0	6223
3151	3	4350	479.5655	0.01	1436.6401	1435.6747	1435.6747	0	0	0	0	6238
3151	2	6120	718.845	0.116	1436.6408	1435.6754	1435.6754	0	0	0	0	6239
3151	3	5800	578.2573	0.095	1732.8936	1731.75	1731.75	0	0	0	0	6242
3151	2	4810	866.8824	0.023	1732.8939	1731.7503	1731.7503	0	0	0	0	6243
3154	3	2710	479.5653	0.052	1436.6394	1435.674	1435.674	0	0	0	0	6256
3154	2	5150	718.8444	0.091	1436.6397	1435.6743	1435.6743	0	0	0	0	6257
3154	2	5240	867.383	0.082	1732.8923	1731.7485	1731.7485	0	0	0	0	6260
3156	3	3160	479.5652	0.018	1436.6391	1435.6738	1435.6738	0	0	0	0	6274
3156	2	3790	718.8449	0.023	1436.6405	1435.6751	1435.6751	0	0	0	0	6275
3156	3	3460	578.2573	0.043	1732.8938	1731.7502	1731.7502	0	0	0	0	6277
3156	2	6270	866.8827	0.056	1732.8945	1731.7509	1731.7509	0	0	0	0	6278
3159	3	2690	578.2571	0.016	1732.8931	1731.7495	1731.7495	0	0	0	0	6292
3159	2	4710	866.883	0.061	1732.8952	1731.7515	1731.7515	0	0	0	0	6293
3170	2	3690	423.2356	0.023	844.9749	844.4565	844.4566	0	0	0	0	6346
3173	1	8610	696.3796	0.018	695.7959	695.3723	695.3723	0	0	0	0	6365
3173	2	9290	423.2352	0.007	844.9742	844.4558	844.4559	0	0	0	0	6366
3176	1	19800	696.3796	0.012	695.7959	695.3723	695.3723	0	0	0	0	6382
3176	2	16400	423.2354	0.009	844.9746	844.4562	844.4563	0	0	0	0	6384
3179	1	35900	696.3797	0.008	695.796	695.3724	695.3724	0	0	0	0	6393
3179	2	25600	423.2354	0.008	844.9745	844.4562	844.4562	0	0	0	0	6395
3182	2	8510	423.2363	0.006	844.9764	844.4581	844.4581	0	0	0	0	6405
3184	1	103000	696.3803	0.011	695.7966	695.373	695.373	0	0	0	0	6412
3184	2	27700	423.2357	0.006	844.9751	844.4568	844.4568	0	0	0	0	6414
3187	1	108000	696.3804	0.012	695.7967	695.3731	695.3731	0	0	0	0	6425
3187	2	18300	423.236	0.005	844.9756	844.4573	844.4574	0	0	0	0	6427
3189	1	118000	696.3799	0.011	695.7962	695.3726	695.3726	0	0	0	0	6438
3189	2	16200	423.2356	0.013	844.975	844.4566	844.4567	0	0	0	0	6439
