Feature_Index	Scan	Scan_Start	Scan_End	Scan_Aligned	NET	Monoisotopic_Mass	Monoisotopic_Mass_Calibrated	Abundance	Class_Rep_MZ	Class_Rep_Charge
341	2129	2129	2151	2129	0.1174	428.22032	428.22032	126671	429.2275085	1
342	3229	3207	3273	3229	0.1780	428.220635	428.220635	632623	430.2265625	1
343	2349	2349	2371	2349	0.1295	428.228825	428.228825	96372	429.2352905	1
344	15692	15670	15692	15692	0.8653	428.23777	428.23777	10530.2	429.2443542	1
345	56	34	67	56	0.0030	428.2385	428.2385	31352	429.2451477	1
346	4857	4857	4868	4857	0.2678	428.23852	428.23852	427705	429.2451172	1
347	7497	7497	7519	7497	0.4134	428.24014	428.24014	686583	429.2467041	1
348	2833	2833	2844	2833	0.1562	428.25147	428.25147	138841	430.2548523	1
349	5792	5792	5825	5792	0.3194	428.251485	428.251485	874690	429.2581787	1
350	5781	5737	5869	5781	0.3188	428.30021	428.30021	2.3261751E+07	429.3067932	1
351	4010	4010	4021	4010	0.2211	428.730615	428.730615	340704	429.7374268	1
352	2107	2096	2107	2107	0.1161	429.21097	429.21097	94126	430.2177429	1
353	3229	3229	3273	3229	0.1780	429.21961	429.21961	653388	430.2265625	1
354	56	45	56	56	0.0030	429.22348	429.22348	18629.1	430.2304688	1
355	3900	3867	3900	3900	0.2150	429.22998	429.22998	315142	431.233551	1
356	7508	7508	7530	7508	0.4140	429.23722	429.23722	573221	430.2437744	1
357	3801	3801	3812	3801	0.2096	429.240825	429.240825	383955	430.2476501	1
358	3185	3163	3207	3185	0.1756	429.27001	429.27001	3.3196870E+06	430.2767334	1
359	1436	1403	1480	1436	0.0791	429.270955	429.270955	354332	430.2778931	1
360	2041	1997	2096	2041	0.1125	429.29627	429.29627	2.2117690E+06	430.3030396	1
361	1766	1722	1843	1766	0.0973	429.296345	429.296345	3.1948120E+06	430.3031006	1
362	2448	2404	2481	2448	0.1349	429.296805	429.296805	2.1201460E+06	430.3035889	1
363	6386	6375	6386	6386	0.3521	429.579075	429.579075	318563	431.5856018	1
364	2756	2745	2756	2756	0.1519	429.706775	429.706775	206846	431.7261658	1
365	3559	3559	3592	3559	0.1962	429.728955	429.728955	514419	431.7301636	1
366	2404	2404	2470	2404	0.1325	429.873315	429.873315	101757	431.8746338	1
367	12	1	34	12	0.0006	430.08055	430.08055	135725	431.0873108	1
368	13844	13844	13866	13844	0.7634	430.08055	430.08055	38319	431.0873413	1
369	17991	14097	18134	17991	0.9921	430.08077	430.08077	3.9578348E+06	431.0874634	1
370	3625	3625	3680	3625	0.1999	430.20693	430.20693	433635	431.2138367	1
371	2888	2888	2899	2888	0.1592	430.217395	430.217395	206344	432.2279358	1
372	5660	5638	5660	5660	0.3121	430.2324	430.2324	351607	432.256073	1
373	2932	2899	3031	2932	0.1616	430.24317	430.24317	3.2879410E+06	431.2499084	1
374	1381	1326	1502	1381	0.0761	430.25517	430.25517	1.6487250E+06	431.2621765	1
375	4747	4747	4758	4747	0.2617	430.27886	430.27886	682372	431.2855225	1
376	1128	1128	1139	1128	0.0622	430.719815	430.719815	17510.7	431.726532	1
377	1370	1315	1392	1370	0.0755	430.724045	430.724045	42092.5	431.7307434	1
378	16902	16847	16946	16902	0.9321	431.04386	431.04386	136360.4	432.0506897	1
379	12	1	12	12	0.0006	431.06466	431.06466	5533.3	432.0713806	1
380	17529	17485	17540	17529	0.9666	431.08407	431.08407	14683.8	432.0908508	1
381	16572	16198	16572	16572	0.9139	431.08394	431.08394	23139.5	432.0904846	1
382	14911	14779	15032	14911	0.8223	431.084185	431.084185	19106.2	432.0910645	1
383	15450	15318	15450	15450	0.8520	431.08428	431.08428	13178.8	432.0910645	1
384	15923	15923	16055	15923	0.8781	431.084405	431.084405	9770.9	432.0909729	1
385	67	45	78	67	0.0036	431.202045	431.202045	37781.6	432.2086182	1
386	16330	16308	16330	16330	0.9005	431.24435	431.24435	20884.5	432.2510376	1
387	5836	5814	5836	5836	0.3218	431.24688	431.24688	753993	432.2533569	1
388	1843	1821	1876	1843	0.1016	431.250355	431.250355	766843	432.2571716	1
389	3966	3911	4065	3966	0.2187	431.27314	431.27314	4.9185301E+07	432.2800293	1
390	288	100	472	288	0.0158	431.27535	431.27535	310854.8	432.2821655	1
391	3658	3548	3658	3658	0.2017	431.70725	431.70725	253554	433.7216187	1
392	1216	1139	1260	1216	0.0670	431.70933	431.70933	54401.5	432.7165527	1
393	4725	4725	4736	4725	0.2605	431.72088	431.72088	343613	433.7209473	1
394	3064	3064	3086	3064	0.1689	432.21165	432.21165	351562	433.2184753	1
395	2536	2503	2569	2536	0.1398	432.21311	432.21311	4.1426140E+06	433.2198181	1
396	2162	2107	2184	2162	0.1192	432.259495	432.259495	1.4697500E+06	433.2662048	1
397	12	1	635	12	0.0006	432.32473	432.32473	203526.3	433.3310547	1
398	14372	14042	14482	14372	0.7925	432.32455	432.32455	171369.5	433.3312988	1
399	15692	14658	18134	15692	0.8653	432.32466	432.32466	3.2806520E+06	433.3313293	1
400	4791	4791	4802	4791	0.2642	432.714145	432.714145	397420	433.7209167	1
401	3658	3658	3757	3658	0.2017	432.71472	432.71472	431952	433.7216187	1
402	3042	3042	3053	3042	0.1677	433.206495	433.206495	314575	434.2130737	1
403	3295	3295	3306	3295	0.1817	433.22435	433.22435	194047	435.2347107	1
404	3801	3790	3812	3801	0.2096	433.23089	433.23089	553355	434.2376099	1
405	3075	2998	3097	3075	0.1695	433.75891	433.75891	670911	435.7609558	1
406	3042	3031	3053	3042	0.1677	434.19649	434.19649	420051	436.2053223	1
407	5836	5836	5858	5836	0.3218	434.22256	434.22256	438146	435.2292175	1
408	3328	3295	3350	3328	0.1835	434.22815	434.22815	3.7864020E+06	435.2349548	1
409	4241	4241	4252	4241	0.2338	434.234125	434.234125	321208	435.2408142	1
410	2250	2250	2261	2250	0.1240	434.239425	434.239425	99128	435.2461548	1
411	428	144	602	428	0.0235	434.26522	434.26522	1.1107998E+06	435.2720947	1
412	1513	1458	1612	1513	0.0834	434.26533	434.26533	1.3628920E+06	435.2723083	1
413	1821	1799	1843	1821	0.1004	434.26502	434.26502	368905	435.271759	1
414	1931	1909	1931	1931	0.1064	434.8715	434.8715	1.2742600E+06	435.8784485	1
415	13646	13624	13668	13646	0.7525	435.18969	435.18969	122361	436.1964111	1
416	12194	12183	12216	12194	0.6724	435.18977	435.18977	274056	436.1963806	1
417	5055	5055	5077	5055	0.2787	435.23008	435.23008	640152	436.2365723	1
418	3680	3680	3691	3680	0.2029	435.25398	435.25398	254700	436.2606506	1
419	558	492	624	558	0.0307	435.268235	435.268235	15779.5	436.2749939	1
420	1557	1557	1568	1557	0.0858	435.268185	435.268185	26214	436.2750854	1
421	16792	16726	16792	16792	0.9260	435.33544	435.33544	20649.4	436.3421631	1
422	17694	17166	18134	17694	0.9757	435.33562	435.33562	358848.2	436.3421326	1
423	16396	16297	16506	16396	0.9042	435.33571	435.33571	63201.9	436.3422546	1
424	15285	15175	15285	15285	0.8429	435.3355	435.3355	30207.7	436.3423157	1
425	15461	15439	15494	15461	0.8526	435.33569	435.33569	36835.8	436.3423157	1
426	15956	15956	15967	15956	0.8799	435.33569	435.33569	9505.3	436.3424072	1
427	3328	3328	3361	3328	0.1835	435.744415	435.744415	955697	436.7510986	1
428	4274	4263	4274	4274	0.2356	435.74705	435.74705	391043	436.7538757	1
429	2360	2360	2371	2360	0.1301	435.87223	435.87223	70238	436.8789673	1
430	2096	2074	2118	2096	0.1155	436.20816	436.20816	184243	438.2288818	1
431	2327	2305	2327	2327	0.1283	436.21947	436.21947	92686	438.2113647	1
432	2349	2338	2382	2349	0.1295	436.22595	436.22595	157301	437.232666	1
433	16176	16154	16176	16176	0.8920	436.232875	436.232875	7246.4	437.239563	1
434	5077	5077	5088	5077	0.2799	436.23702	436.23702	300751	437.2436523	1
435	1337	1337	1348	1337	0.0737	436.242825	436.242825	16248.9	438.2514954	1
436	6155	6155	6199	6155	0.3394	436.24286	436.24286	521719	438.2520447	1
437	4241	4241	4252	4241	0.2338	436.71594	436.71594	286077	437.7225952	1
438	3119	3086	3119	3119	0.1720	436.72703	436.72703	437108	437.733551	1
439	4736	4736	4769	4736	0.2611	436.74016	436.74016	588136	439.7597351	1
440	4252	4252	4263	4252	0.2344	436.75334	436.75334	533303	437.7598877	1
441	4538	4538	4560	4538	0.2502	436.77619	436.77619	303683	438.7857056	1
442	4395	4296	4406	4395	0.2423	437.22837	437.22837	545654	439.2303467	1
443	3625	3592	3625	3625	0.1999	437.22767	437.22767	476443	438.2342529	1
444	4769	4769	4780	4769	0.2629	437.74287	437.74287	334987	439.7599487	1
445	5022	5011	5022	5022	0.2769	437.743275	437.743275	388234	438.749939	1
446	3031	3031	3053	3031	0.1671	437.75391	437.75391	303431	439.7579956	1
447	1953	1942	1953	1953	0.1076	438.20504	438.20504	55494	439.2116089	1
448	1436	1403	1436	1436	0.0791	438.223765	438.223765	84849	439.2305908	1
449	1645	1634	1645	1645	0.0907	438.22497	438.22497	31559	439.2319336	1
450	3218	3196	3262	3218	0.1774	438.24666	438.24666	896412	439.2537537	1
451	12	1	12	12	0.0006	438.37126	438.37126	10233.1	439.3779907	1
452	18101	17045	18134	18101	0.9982	438.37158	438.37158	669998.1	439.3785095	1
453	16726	16451	16814	16726	0.9224	438.371545	438.371545	45920.3	439.3781128	1
454	3064	3064	3075	3064	0.1689	438.75145	438.75145	248482	440.7716064	1
455	2162	2140	2162	2162	0.1192	439.1825	439.1825	215253	440.1894836	1
456	5374	5341	5396	5374	0.2963	439.224945	439.224945	930480	440.23172	1
457	4516	4494	4549	4516	0.2490	439.24255	439.24255	782010	440.2493896	1
458	15571	15527	15604	15571	0.8587	439.243805	439.243805	25657.8	440.2503357	1
459	6826	6826	6903	6826	0.3764	439.25032	439.25032	308102	440.257019	1
460	13030	13019	13041	13030	0.7185	440.14493	440.14493	141693	441.1517944	1
461	2327	2305	2338	2327	0.1283	440.23325	440.23325	148954	441.2399902	1
462	2426	2404	2514	2426	0.1337	440.24402	440.24402	5.6832220E+06	441.250885	1
463	15120	15120	15142	15120	0.8338	440.29086	440.29086	12954.9	441.29776	1
464	16110	16000	16264	16110	0.8884	440.29095	440.29095	37823	441.2977295	1
465	16539	16429	16781	16539	0.9120	440.29078	440.29078	57722	441.2980042	1
466	15692	15593	15802	15692	0.8653	440.2909	440.2909	71019.4	441.2976685	1
467	12	1	23	12	0.0006	440.29063	440.29063	23362.7	441.2973633	1
468	17815	17551	17925	17815	0.9824	440.29093	440.29093	62655.1	441.2974548	1
469	17045	17034	17056	17045	0.9399	440.291	440.291	11745.5	441.2977295	1
470	17177	17177	17265	17177	0.9472	440.291145	440.291145	8641.1	441.29776	1
471	18123	18112	18134	18123	0.9994	440.29117	440.29117	12814.5	441.2979126	1
472	1986	1964	1997	1986	0.1095	441.22134	441.22134	199792	443.2438965	1
473	2393	2382	2393	2393	0.1319	441.24691	441.24691	138731	442.2537842	1
474	2019	2019	2030	2019	0.1113	441.25949	441.25949	79259	443.2616882	1
475	56	34	56	56	0.0030	441.25998	441.25998	13982.3	444.2620239	1
476	4703	4659	4725	4703	0.2593	441.26973	441.26973	5.6644810E+06	442.2764893	1
477	3658	3625	3658	3658	0.2017	441.27001	441.27001	785738	442.2767334	1
478	16561	16550	16638	16561	0.9133	441.29399	441.29399	24261.3	442.3008728	1
479	15835	15835	15901	15835	0.8732	441.59123	441.59123	5570.1	442.5979309	1
480	1832	1810	1832	1832	0.1010	442.212945	442.212945	56230	444.231781	1
481	4703	4703	4758	4703	0.2593	442.241595	442.241595	312168	444.2628174	1
482	4747	4725	4802	4747	0.2617	442.253465	442.253465	862255	443.2602539	1
483	5374	5374	5396	5374	0.2963	442.26603	442.26603	352580	445.2619629	1
484	12	12	23	12	0.0006	442.38125	442.38125	6970.8	443.38797	1
485	18090	17991	18112	18090	0.9976	442.38169	442.38169	25243.2	443.3888245	1
486	17617	17606	17848	17617	0.9715	442.38188	442.38188	25122.2	443.388855	1
487	1766	1766	1777	1766	0.0973	442.55368	442.55368	21212	444.5660095	1
488	2569	2558	2569	2569	0.1416	442.726795	442.726795	191009	443.7335205	1
489	56	56	67	56	0.0030	443.202085	443.202085	23778	444.2090759	1
490	1315	1304	1315	1315	0.0725	443.22667	443.22667	9035.2	444.2336121	1
491	5143	5143	5165	5143	0.2836	443.26131	443.26131	1.1976440E+06	444.2680359	1
492	5418	5385	5440	5418	0.2987	443.26175	443.26175	662047	444.2684631	1
493	2998	2943	2998	2998	0.1653	443.2625	443.2625	190269	444.269165	1
494	2481	2426	2591	2481	0.1368	443.28713	443.28713	3.3556130E+06	444.2940063	1
495	1733	1733	1755	1733	0.0955	443.31116	443.31116	127587	444.3176575	1
496	910	789	1018	910	0.0501	443.31171	443.31171	883385.3	444.3184509	1
497	2030	1986	2107	2030	0.1119	443.31181	443.31181	5.0745100E+06	444.3187561	1
498	1370	1282	1436	1370	0.0755	443.31191	443.31191	1.1277940E+06	444.3187866	1
499	12	1	23	12	0.0006	443.41305	443.41305	34635.7	444.4197693	1
500	18101	15648	18134	18101	0.9982	443.41345	443.41345	1.7066797E+06	444.4203796	1
501	15494	15483	15494	15494	0.8544	443.41364	443.41364	6569.4	444.4203186	1
502	3383	3383	3394	3383	0.1865	443.554365	443.554365	283198	444.5610046	1
503	4307	4307	4329	4307	0.2375	443.74771	443.74771	402367	444.7543335	1
504	13294	13283	13305	13294	0.7331	444.11323	444.11323	61188	445.1199951	1
505	13437	13437	13448	13437	0.7410	444.11324	444.11324	33004	445.1200867	1
506	13701	13646	18134	13701	0.7555	444.11344	444.11344	5.7541768E+06	445.1196594	1
507	255	1	1117	255	0.0140	444.11368	444.11368	1.4928993E+06	445.1203918	1
508	1282	1271	1315	1282	0.0706	444.11397	444.11397	52290.1	445.120697	1
509	5264	5264	5297	5264	0.2902	444.142085	444.142085	2.8321120E+06	445.1487122	1
510	1854	1843	1854	1854	0.1022	444.228485	444.228485	46893	445.2354431	1
511	1414	1381	1458	1414	0.0779	444.270965	444.270965	546914	445.2775574	1
512	16946	16946	16968	16946	0.9345	444.41686	444.41686	5875.9	445.423584	1
513	3724	3724	3746	3724	0.2053	444.71625	444.71625	397496	446.7291565	1
514	4340	4329	4340	4340	0.2393	444.906085	444.906085	319272	445.9129639	1
515	56	56	67	56	0.0030	445.21691	445.21691	22343	446.223938	1
516	767	767	789	767	0.0422	445.21875	445.21875	7633.2	446.2254639	1
517	5341	5341	5374	5341	0.2945	445.242635	445.242635	480159	446.2493286	1
518	3900	3889	3900	3900	0.2150	445.248755	445.248755	245483	446.2555542	1
519	2470	2426	2470	2470	0.1362	445.25531	445.25531	3.3846600E+06	446.2619934	1
520	6716	6716	6738	6716	0.3703	445.74041	445.74041	264692	446.7471313	1
521	6034	6023	6034	6034	0.3327	445.740655	445.740655	420005	446.747406	1
522	514	514	525	514	0.0283	446.11051	446.11051	2973.3	447.1172485	1
523	17100	17045	17188	17100	0.9430	446.163055	446.163055	486521.9	447.1700439	1
524	17694	17650	17749	17694	0.9757	446.19938	446.19938	106896.4	447.2060547	1
525	1183	1183	1238	1183	0.0652	446.204725	446.204725	53238.8	447.2114563	1
526	3647	3636	3647	3647	0.2011	446.220555	446.220555	480443	448.2336121	1
527	1326	1315	1326	1326	0.0731	446.244765	446.244765	7916.4	448.2540588	1
528	6122	6111	6144	6122	0.3376	446.25225	446.25225	2.2056830E+06	447.2589722	1
529	15692	13591	18134	15692	0.8653	446.34028	446.34028	8.0639450E+06	447.3471069	1
530	13437	13437	13448	13437	0.7410	446.34014	446.34014	23059	447.3470459	1
531	12	1	1029	12	0.0006	446.34047	446.34047	709930.8	447.3465881	1
532	1238	1238	1326	1238	0.0682	446.34093	446.34093	29664.3	447.3478394	1
533	9675	9631	9675	9675	0.5335	446.64599	446.64599	176377	447.6530151	1
534	4681	4681	4692	4681	0.2581	446.71196	446.71196	475250	447.718689	1
535	5968	5957	5968	5968	0.3291	446.90152	446.90152	302637	447.9081421	1
536	56	45	56	56	0.0030	447.196865	447.196865	10704.8	448.2037659	1
537	1480	1447	1546	1480	0.0816	447.27049	447.27049	710664	448.2770996	1
538	569	503	569	569	0.0313	447.34366	447.34366	7020.6	448.3502808	1
539	1579	1568	1579	1579	0.0870	447.550325	447.550325	19777.7	448.557373	1
540	4659	4659	4670	4659	0.2569	447.70911	447.70911	426546	448.7158813	1
541	3735	3735	3757	3735	0.2059	447.73235	447.73235	291593	450.7619629	1
542	5440	5363	5440	5440	0.3000	447.77402	447.77402	464885	448.7806091	1
543	14977	14922	15065	14977	0.8259	448.142235	448.142235	266422.8	449.1490173	1
544	1315	1304	1315	1315	0.0725	448.20717	448.20717	6745.1	449.2137146	1
545	17892	17870	17892	17892	0.9867	448.36877	448.36877	7079.9	449.3754883	1
546	5154	5143	5154	5154	0.2842	448.57819	448.57819	245748	449.5846863	1
547	3658	3658	3680	3658	0.2017	448.71185	448.71185	360746	449.71875	1
548	3801	3801	3823	3801	0.2096	448.74634	448.74634	348155	451.7539368	1
549	3977	3966	3999	3977	0.2193	449.215085	449.215085	608336	451.2242432	1
550	2965	2954	2965	2965	0.1635	449.232565	449.232565	148316	450.2391052	1
551	2745	2745	2756	2745	0.1513	449.249895	449.249895	189162	452.2481689	1
552	12887	12876	12887	12887	0.7106	449.262795	449.262795	70814	450.2694702	1
553	1601	1579	1645	1601	0.0882	449.26414	449.26414	306935	450.2713013	1
554	6034	5990	6045	6034	0.3327	449.26363	449.26363	930591	452.2680054	1
555	1711	1689	1733	1711	0.0943	450.21163	450.21163	79901	451.2183533	1
556	1502	1502	1513	1502	0.0828	450.216685	450.216685	13130.8	453.2408447	1
557	2129	2118	2151	2129	0.1174	450.22392	450.22392	168232	451.2306519	1
558	15318	15318	15351	15318	0.8447	450.23308	450.23308	10998.9	451.2396545	1
559	3988	3988	3999	3988	0.2199	450.233465	450.233465	247987	452.2512817	1
560	3383	3383	3394	3383	0.1865	450.2456	450.2456	242603	452.2640381	1
561	4087	4087	4098	4087	0.2253	450.245675	450.245675	277525	452.2514648	1
562	1480	1469	1502	1480	0.0816	450.25996	450.25996	27506.6	451.2666626	1
563	941	910	963	941	0.0518	450.259945	450.259945	102264	451.2667236	1
564	1887	1876	1887	1887	0.1040	451.210265	451.210265	39745	453.2294006	1
565	2888	2888	2910	2888	0.1592	451.21816	451.21816	170080	454.222168	1
566	1172	1172	1183	1172	0.0646	451.22399	451.22399	12942.7	452.2307129	1
567	6419	6419	6452	6419	0.3539	451.24243	451.24243	616853	453.2614136	1
568	974	888	974	974	0.0537	451.26305	451.26305	7857.2	452.2689209	1
569	1777	1766	1810	1777	0.0979	451.75917	451.75917	55003	452.7658997	1
570	3438	3438	3493	3438	0.1895	452.214255	452.214255	754488	453.2209778	1
571	3999	3988	4076	3999	0.2205	452.22013	452.22013	1.6763520E+06	454.238739	1
572	833	822	833	833	0.0459	452.221835	452.221835	5025.5	453.2285156	1
573	1854	1843	1898	1854	0.1022	452.222725	452.222725	139677	453.2295532	1
574	5616	5616	5649	5616	0.3097	452.25052	452.25052	1.6325970E+06	454.2565308	1
575	4230	4230	4241	4230	0.2332	452.553545	452.553545	359365	454.5570374	1
576	2910	2888	2921	2910	0.1604	452.73659	452.73659	320223	454.7373352	1
577	1898	1898	1909	1898	0.1046	452.743015	452.743015	49849	453.7496643	1
578	6265	6265	6276	6265	0.3454	452.74342	452.74342	338570	453.7500916	1
579	3812	3812	3856	3812	0.2102	452.748	452.748	412678	453.7548218	1
580	3779	3779	3790	3779	0.2083	452.76695	452.76695	264274	454.7670288	1
581	5902	5902	5913	5902	0.3254	452.87556	452.87556	484141	454.8829346	1
582	5143	5099	5220	5143	0.2836	453.106165	453.106165	2.6117336E+07	454.112915	1
583	3108	3086	3108	3108	0.1713	453.16856	453.16856	210286	454.1748962	1
584	3317	3317	3339	3317	0.1829	453.21018	453.21018	291436	454.2167358	1
585	919	888	941	919	0.0506	453.224445	453.224445	19011.7	454.2315674	1
586	6166	6155	6287	6166	0.3400	453.226885	453.226885	648156	455.230011	1
587	16176	16165	16209	16176	0.8920	453.25935	453.25935	68279.2	454.2660828	1
588	5649	5649	5660	5649	0.3115	453.268795	453.268795	333731	454.2755432	1
589	16594	16594	16605	16594	0.9151	453.309455	453.309455	4452.9	454.3162231	1
590	7277	7277	7365	7277	0.4013	453.7469	453.7469	5.4306540E+06	455.7596741	1
591	5286	5275	5286	5286	0.2915	453.750525	453.750525	250195	454.7572937	1
592	17804	17793	17837	17804	0.9818	454.1056	454.1056	24114.5	455.1123352	1
593	2096	2096	2107	2096	0.1155	454.242355	454.242355	69640	456.2533264	1
594	15285	15263	15329	15285	0.8429	454.32771	454.32771	96853.9	455.3344421	1
595	14966	14933	14999	14966	0.8253	454.32762	454.32762	99517.3	455.3342896	1
596	2547	2525	2547	2547	0.1404	454.7194	454.7194	191916	455.7262268	1
597	2866	2866	2877	2866	0.1580	454.78831	454.78831	182698	455.7949219	1
598	910	910	930	910	0.0501	455.192695	455.192695	11743.5	457.2016296	1
599	6397	6375	6397	6397	0.3527	455.22699	455.22699	296507	457.2372131	1
600	4571	4560	4626	4571	0.2520	455.26162	455.26162	663702	457.2731323	1
601	56	45	56	56	0.0030	455.2748	455.2748	11585.7	456.2816467	1
602	16044	16011	16055	16044	0.8847	455.34635	455.34635	31985.8	456.3530884	1
603	2008	1986	2030	2008	0.1107	455.742255	455.742255	4.6409300E+06	456.7489929	1
604	3845	3845	3867	3845	0.2120	455.7587	455.7587	481275	458.7578125	1
605	3559	3559	3570	3559	0.1962	455.888295	455.888295	239197	456.894928	1
